CASOS DE PRUEBA PARA LA GENERACIÓN DE CÓDIGOS DE CONTROL VER.7.0												
												
												
#	NRO. AUTORIZACION	NRO. FACTURA	NIT/CI	FECHA	MONTO	LLAVE		5 VERHOEFF	CADENA	SUMATORIA PRODUCTO	BASE64	CODIGO CONTROL
3574	7004003297408	583833	2796274	2008/01/11	"1,966.00"	jPam4\[6%3X(jPZf)cSWh(MhpQ34YHrQcKuL3Ba7}UXSgQna(9wCTLQJpbpaHiUa	64	69375	7004003297408jPam4\[583833826%3X(jPZf)279627464cSWh2008011193(MhpQ34Y196648HrQcKu	"13,575,049"	poE9	A7-58-DD-87
3575	2904001347221	132895	2799101	2008/03/13	"43,345.00"	k*)xx9E_3dYxE*d@hBvTwIt=fHdg}%IIKu)cJfERv7I+Juh{j@c-#BvA\TPt7V9M	64	16552	2904001347221k*13289528)xx9E_3279910153dYxE*d2008031379@hBvTw4334513It=	"17,936,375"	14Q/t	2C-5C-75-E8-44
3576	7904001313570	647885	2800209	2007/07/08	"52,925.00"	XhYX-pbJt9G*-[xNyWNS4T6cY9Q\%\qx@}sQ6EZn\VRLMLj-TEbrmj%(qxX(pB@t	64	27680	7904001313570XhY64788528X-pbJt9G280020922*-[xNyW2007070839NS4T6cY9Q5292515\	"25,874,123"	1YixB	7F-38-82-71-EB
3577	800400481847	900977	2800553	2008/04/05	"83,886.51"	}HhJEn[4\qyHx=s9xYH){jSUPh$ZuL3sz_$B{eUn[hM#qNH[XC]#HGFKzet-[]uz	64	21548	800400481847}Hh90097787JE280055366n[4\qy2008040502Hx=s98388715xYH){jSUP	"18,475,636"	16Ufq	2C-79-C2-5F-08
3578	1904002926442	467802	2801927	2008/05/22	548.00	p[4yn+IgtwUq]3xZ4prq*%NIL9y(r+mxfTu\BwQ+(b]%IQrdb*}MrPZ]@zmNm=NI	64	10217	1904002926442p[467802454280192798yn+2008052264Ig54842twUq]3xZ	"25,358,135"	1Wkyt	47-44-75-40-D0
3579	3004002425894	256444	2802969	2007/10/09	"28,877.00"	IQVn4]aYhyE$c+L6IGMcGMnBL\Aw9]78LB)Y(JwJ7%pnYMw9PkwZq]cdQdUC=fe#	64	07238	3004002425894I25644446QVn4]aYh280296993yE$2007100939c+L62887732IGMcGMnBL	"24,762,354"	1UTVo	39-39-E2-F2-13
3580	100400969384	697764	2804603	2007/07/11	"93,805.50"	Mqf%*aQ(SdbL@%NiVmqX{F3sPB46=#ySx$d6XRqp(ua]6VWzHuenZ}*izg4mN9G9	64	83657	100400969384Mqf%*aQ(S69776417dbL@280460315%NiVmqX2007071105{F3sPB938067946=#ySx$	"13,713,609"	qK39	C1-E7-0C-11
3581	1004006521493	394662	2805707	2007/07/29	"27,958.00"	=3CkIgz9@TLE+a9Chhfwf${VvCMc@DHcDyiug[#zN=EvBZ6j4iV]JHggDW8Hs@iC	64	27962	1004006521493=3C39466217kIgz9@TL280570740E+a9Chhfwf2007072932${VvCMc2795872@DH	"16,850,724"	10Hya	BB-C6-0C-B4-1C
3582	1904009750608	491416	2805743	2008/11/29	"85,471.00"	MPEHBTMn\TuC(nvu+tY3TsWD[Y#gYNm\[mckD#-RG%EjC#bx8i@(nKuEw3xhp-n[	64	78482	1904009750608MPEHBTMn49141626\TuC(nvu+280574380tY3Ts2008112936WD[Y#gYNm8547175\[m	"15,903,698"	yglI	B2-EB-FD-D9
3583	6004001655349	404419	2807445	2008/06/24	"20,247.00"	]PVaUz@[Lzxk+W*e+_jrzb7fJ_[J-=)99]5+r*8T6[YNk]ZGfQ#FHLGCHNtKk(2U	64	78543	6004001655349]PVaUz@[40441911Lzxk+W*e+280744551_jrzb72008062436fJ_[J2024755-=)9	"15,199,653"	v+sb	52-BC-84-10
3584	1004005386601	521176	2810427	2008/12/13	"67,889.00"	%CuJ#V}gRWqJNcqy$q=Eewyrt%$g83j-UUCU(qVP3MwCH#}=X_u4vZhr9rz]WfXu	64	78119	1004005386601%CuJ#V}g52117647RWqJNcqy$281042774q=2008121358Ee6788950wyrt%$g83j	"22,463,381"	1LiEL	33-FE-C9-14-B4
3585	7904007601476	768041	2813265	2007/04/14	"23,227.00"	WW{6Y]f@uC}#N+s\Q*Qe{wC)uDBeKfinIyz4Hr(Hmaepwem3(ELt_UuAh6ita9m{	64	15044	7904007601476WW76804145{6Y]f@281326521u2007041425C}#N+2322775s\Q*Q	"24,799,324"	1UcXS	49-BC-88-9F-A7
3586	5004003352184	837423	2813569	2008/02/29	"27,822.00"	)VrMCg4C+(HM@QY5EVgIxJZtXPINUAWJvU%ICGT*GptHnPSwHFhj=vwLt_ieqYUf	64	59933	5004003352184)VrMCg837423884C+(HM@QY5281356967EVgIxJZtXP2008022932INUA2782250WJvU	"15,506,726"	x9qc	9B-11-85-16
3587	7904009052574	772355	2815576	2008/08/30	"55,034.00"	QWk}%YMHpL]fWINpR-8#wb2btx8ZLK+_PgZtqFSFYtU=%+LNW{wePh+3DsVKs89}	64	85943	7904009052574QWk}%YMHp77235558L]fWIN281557630pR-8#wb2bt2008083024x8ZLK5503417+_Pg	"14,456,748"	t9Ui	44-97-70-AE
3588	100400725693	208892	2816297	2007/05/11	"16,671.00"	E4NvFz=}aeLJyK5g65iZ[PQJSE]uf2B(5tyU}GkhbL(=yBMa#neAcc_eGHYuz}*d	64	43669	100400725693E4NvF20889290z=}a281629770eLJyK5g200705118565iZ[PQ1667137JSE]uf2B(5	"13,953,886"	rEjU	1B-7C-63-01
3589	3004008298466	208250	2817001	2008/03/13	"94,754.00"	k6HgZ+@9hz+gC\z*dG*[kqC@M5=((s*hI{qrdZrj]3E\+q2Y-Bv+K8f)94UNc*qy	64	10472	3004008298466k620825056H281700137gZ+@92008031379hz+gC\z*9475427dG*	"25,897,898"	1Yokg	D1-20-4D-E2-D5
3590	2004002443754	164015	2817793	2008/09/13	"63,634.25"	MXif7SJSWYN%fK[-A)zWD({xGJdw-4JVcpGhd)2FDQq)zgMpA2qPtiwaq7K}Ubv_	64	45271	2004002443754MXif716401534SJSWYN281779354%fK2008091383[-A)zWD(6363412{x	"17,123,692"	11Kbi	8A-D5-59-2F-59
3591	6004009830667	860182	2819672	2008/02/21	"54,642.00"	)jQgiKR%z4I)Zp(#Qsx*fmnLzQDwH+S$)}UHn-U)YM\ZjP(AibzVFEjp[bLz6s}p	64	94137	6004009830667)jQgiKR%z486018290I)Zp(281967263#Q2008022173sx*f5464261mnLzQDwH	"17,733,801"	13fYf	93-A3-6E-C5-9F
3592	8004005898825	60240	2819689	2007/02/11	"51,119.00"	tx$xJA]bVS*{BV%{kyYq%rhPdW)6d9fh)fI2d9p$@tWWE4mgWWJ5v7fGD=+wGZ3J	64	77922	8004005898825tx$xJA]b6024047VS*{BV%{281968923kyYq%rhPdW2007021153)6d51119999fh	"16,290,370"	+992	C9-D0-CC-E5
3593	700400280408	402732	2820873	2007/07/19	"65,440.80"	Y(}K]t66YZ8x2Rt[kj3VV%y]S(%QEmy}mGb$UT9tgg]DXcKLhyX*KXRzt{i8Q=35	64	52834	700400280408Y(}K]t4027323666Y282087374Z8x2Rt[kj20070719903VV%6544124y]S(%	"14,303,523"	sa4Z	01-20-57-2E
3594	4004004229589	207066	2827764	2008/02/04	"60,560.00"	AB78t2Ez)[[#*i+Aq)cV_(gC4bxL#cf6CzYye(-DHN}qiJ$dB6+9WD[Bm#Ufct#\	64	14642	4004004229589AB2070664978t2E282776422z)[[#*i2008020498+Aq)c6056036V_(	"18,307,281"	15rZH	D3-D2-D8-4C-80
3595	6004003280493	588188	2828252	2007/08/16	"41,853.00"	K)DZ5a8epCfhUIpYFwm*L3huC_ng%@]HTLd)hbrgLCVxxBB4wNB-Q%VWyz@3Z\v3	64	52214	6004003280493K)DZ5a588188878ep282825221Cfh2007081630UI4185385pYFwm	"18,350,737"	160AH	90-FB-90-62-B9
3596	4004004757243	411954	2830453	2007/08/19	"73,777.00"	Z[7i)EWzvtFr8npAqpr8_V3ZT*Y{u43wJH6TZS$WIRu_(BrZ-EiPux6*tdeiGXe$	64	15928	4004004757243Z[411954847i)EWz283045309vtFr8npAqp2007081925r8_7377710V3ZT*Y{u4	"19,731,165"	1BHBT	B0-FA-C7-C6-0F
3597	7904002299660	24266	2830478	2008/01/27	"96,950.00"	f-%T@wet_I%@JX*7f}ui{pzbUBivY=vGQ(gg6IZ{3rcx%@c6[m*$Fw7[3g9WhJ_H	64	14849	7904002299660f-2426616%T@we283047855t_I%@JX*72008012774f}ui{9695086pzbUBivY=v	"17,324,790"	125hs	8D-AE-EB-2A-22
3598	7004005447957	462711	2831436	2008/02/04	"41,042.00"	VM7LX$wbNrgQd}uxmJL3aVpww$NTQXsWJmwhZni(+F9uNIjSU7h]{5NAITpwVW-f	64	59551	7004005447957VM7LX$46271188wbNrgQd}ux283143667mJL3aV2008020498pww$NT4104216QX	"17,822,846"	13/H+	D5-0B-1A-7D-AE
3599	7904004563229	140871	2832491	2008/11/26	"79,984.00"	SwuGPNsW(UQBCXaIEKtyrLptIBtT-*kuBtZ%aa3hS=4b*7Qj9kI+JZZi)WhF9NB%	64	25942	7904004563229Swu14087140GPNsW(283249192UQBCXaIEKt2008112645yrLpt7998410IBt	"16,357,133"	+PSD	F6-33-E6-E5
3600	390400405484	388531	2832820	2007/11/11	"68,971.00"	xFiYwZ_7fcjTVINCW3=DyVab7VnuD@@8jfkdu6tB+e3IfX3bUQGD=DB=iGC_Y_DA	64	62844	390400405484xFiYwZ_388531117fc283282037jTVINCW3=2007111159DyVab68971677VnuD	"14,135,896"	rx9O	1B-F5-67-5B
3601	3004008508977	395370	2833502	2007/08/24	"60,243.49"	FDYxxKu{[cjmCh2IyuB)Lg=VskBXRaRFGsere{Cw@m#(K9YfQaur)YD)whE8v4AA	64	95139	3004008508977FDYxxKu{[c39537076jmCh2I283350253yu2007082460B)Lg6024364=VskBXRaRF	"18,229,211"	15YVR	F6-49-F4-A2-67
3602	5004004742493	244315	2834551	2007/08/01	"69,760.00"	g_wm}5(cX_ibEWGqFGpdnbVPKbMnh@F65z4v8w}=tccKmag=VK%-y8-*T2Kd44ga	64	38078	5004004742493g_wm24431592}5(cX_ibE283455178W2007080198GqFGpdnb6976007VPKbMnh@F	"26,812,860"	1cI6y	C7-FC-2E-80-E8
3603	600400854339	964308	2835240	2008/03/17	246.00	6Lb533G#-C=}8)pHz{(D%8I{=DDHS+CBsRd-Xivd[6u-AmwuxhJ{tI@-YpKT=S$h	64	84293	6004008543396Lb533G#-96430841C=}8)283524019pHz2008031712{(D%8I{=DD24690HS+C	"14,813,473"	uWaX	12-04-01-F9
3604	2904008136566	667647	2836617	2007/05/04	"43,696.60"	yZK2Dp8Vpu=aj9-3GY8Fqq7jqw$ui#6JW[ZJt#vra-=qdeskaV@Q=ezXFGuwcCn5	64	98707	2904008136566yZK2Dp8Vpu66764753=aj9-3GY8283661750Fqq7jqw$2007050444u4369789i#6JW[ZJ	"27,845,502"	1gED+	87-B6-3B-E0-63
3605	7904004119241	771207	2837606	2008/01/06	"36,469.00"	*E_K_83}nR+iGWR6x@Jvk6KVUWu]Kcayad@Qyb(iug5nE[Q)XACTim3EikECiau8	64	07018	7904004119241*77120702E_K_83}n283760682R2008010641+i3646956GWR6x@Jvk	"36,140,027"	29tFx	5F-59-1F-AD-CE
3606	6004008814294	341349	2838040	2007/10/29	"33,807.00"	w_9hmW@)HxcLN-(#HR+iY{jr(s$*-L]qfGchyLr$3cCc=p-u]fazS]{ji6Rct[ew	64	37688	6004008814294w_9h34134963mW@)HxcL283804049N-(#HR+2007102969iY{jr(s$*3380710-L]qfGchy	"14,414,064"	s/3m	84-93-6C-74
3607	3904006955030	930845	2838309	2008/03/08	"12,152.00"	Ei-uwwR}{eDM(4N(BC2WAKndp#cVd=b{Ru[fm#Ln@TfynehKbc95#x7+WT9Jg+-M	64	85604	3904006955030Ei-uwwR}{93084565eDM(4N283830919(BC2WAK2008030880n1215216dp#cV	"25,182,114"	1W3+Y	B3-C1-40-5C-B7
3608	200400631854	791398	2839485	2007/11/27	"85,948.00"	bBdgEwxGwAQiZRigww73yDpC_IXQIc84T$4Kzk}+]v{giARm\P7hkduTS])VI(IA	64	79052	200400631854bBdgEwxG79139801wAQiZRigww283948528720071127873yDpC_8594875IXQ	"25,647,101"	1XrVz	E4-9C-30-84-6D
3609	3004008304214	106107	2839816	2008/07/07	"68,176.10"	MpiLp(G7*w}RJ@(N}]27{twBcktdd_p[MVI_QXYa\m-@NrEm}S[5ZXjwJMzCw(%6	64	89812	3004008304214MpiLp(G7*10610747w}RJ@(N}]22839816257{twBcktd2008070735d_6817611p[M	"19,774,870"	1BRsM	6C-71-B7-A8-0B
3610	7904001535521	551536	2840176	2008/08/15	"75,404.00"	g+sfSA9R38_%PCUnGmzEhG9Bm5RXC(qmXJNfRt\uT}LMwP]2_rQA3(xD(2{c}x{Y	64	09498	7904001535521g55153662+sfSA9R38_284017692%PCUn2008081512GmzEhG9Bm57540445RXC(qmXJN	"27,987,483"	1gmuR	0A-28-7C-2D-AD
3611	8004004224267	418603	2840427	2008/11/10	"66,785.00"	LW=[tq]mm#KhN#_$uzBgBNsBhk%8VPGY8ebAD(][NbIBGzB$a7%gITs#\*@8}A5t	64	45987	8004004224267LW=[t41860340q]mm#K284042718hN#_$uzBgB2008111064NsBhk%8VP6678578GY8ebAD(	"13,592,889"	psav	C6-8D-E4-B0
3612	600400716429	584440	2841444	2007/12/14	"91,038.00"	n9w57[u{LULVyBeSZjCq_6}@*gvQ8mZmXfsKzLi5#](2Uu\Mn(vbf(=YqbTCeDgs	64	93643	600400716429n9w57[u{LU58444074LVyB284144405eSZjCq_20071214836}@*g9103821vQ8m	"14,674,911"	t+lV	47-C6-16-76
3613	4004002332640	824555	2847771	2008/01/07	"89,799.00"	Q-A]GDL#ubn_gTk@chdQix#9(ULxqqJwb)+GG9r[jpM3hpg+S4gVMwTEMVq(+eiE	64	19716	4004002332640Q-82455560A]GDL#ubn_284777139gTk@chdQ2008010723ix8979964#9(ULxq	"22,423,739"	1LYYx	71-74-1C-65-CF
3614	6004002079851	696548	2849940	2008/04/19	"55,539.00"	)LVZM*Fwu%c$cdAWV(*]$r{]49-[ZPs%xN3D]{=H}aHkjMtGmeBqQcX_TMSuA-uZ	64	69839	6004002079851)LVZM*F69654807wu%c$cdAWV284994067(*]$r{]492008041952-[ZP5553959s%xN3D]{=H	"15,095,378"	vbPI	B9-9D-F5-71
3615	2004009519629	462092	2851214	2008/01/24	"32,778.00"	B}[7=Gsa5I5b%(fn]\UR5pwwd+Tu}b%fpcy$ERNpAbbKcPKB7jNdE69nxMyyrq@s	64	28764	2004009519629B}[462092467=Gsa5I5b285121429%(fn]\UR20080124965pwwd+T3277830u}b%f	"15,194,694"	vzf6	BB-D1-25-79
3616	1904007975547	539666	2851950	2007/06/28	"21,301.00"	3Serdm5uWVMm6S#H9\ND)IDe$Q]aI9zwbiB#y2-d%AT*R4Mi2X$WbU9%rYCvt+Z_	64	11493	19040079755473S53966602er285195090dm5uW2007062813VMm6S#H9\N2130114D)ID	"20,731,785"	1F5U9	10-64-53-11-71
3617	1004008315506	777931	2852522	2007/12/07	"42,361.00"	6nhQM@pcaW[C(])z5puibcwE{@J8b(XvyiN]3{qdb]wRdxzXUyWK}DY%m*Ww#6HJ	64	51672	10040083155066nhQM@77793123pc285252255aW[C(])2007120789z5puibcw4236154E{@	"18,134,669"	15BQD	FC-09-64-14-FF
3618	8004001964510	51736	2852978	2008/09/13	"85,013.00"	LehZ[%IekPxqRX\(tUTsp#@)waA*FSM6}{HQIFr3LTYwD#_]mR-tt#U3%qJ8Qchf	64	73794	8004001964510LehZ[%Ie5173607kPxq285297814RX\(tUTs2008091383p#@)waA*FS8501398M6}{H	"14,037,186"	rZ32	75-9D-FB-33
3619	6004009297206	293844	2853668	2008/12/14	"23,492.00"	*XsJET5z(@SwyX2UDVXR55fR=6t}uGU]5A7jvD5vV#*$Dhg*6BMR3yImcUF-hXt_	64	44667	6004009297206*XsJE29384415T5z(@285366868SwyX2UD2008121423VXR55fR2349214=6t}uGU]	"13,984,094"	rM5U	A1-87-D0-C9
3620	1904005176014	509917	2854068	2008/08/06	"31,507.49"	}2G=t5*j}49[_H-UTVxrLZzf+nF#K[N$ImXS=hwvyCUI{*h7)_F*K9NxnUq}$8hE	64	10059	1904005176014}250991707G285406822=2008080699t5*j}431507499[_H-UTVxr	"34,435,818"	23NBg	81-BE-52-E6-24
3621	7004006640802	27780	2859627	2008/09/23	"83,571.00"	MauUd(9x*TcT+M#t*ty5BT7(S5TuGeRrBs33C%vtd{YLT*Sc6iuDJ[emd79tUYX[	64	18220	7004006640802Ma2778058uUd(9x*Tc285962759T+M2008092344#t*8357175t	"24,700,887"	1UEVN	29-6D-8A-79-C9
3622	1904003851022	113400	2861088	2008/01/07	"80,321.00"	uNw-6+Ps=CQ6(uJ4wjyymw_c%AdKa]g@%Lqs-zPdCBC(LQf[t)CvKtJtVJBfv)r*	64	64980	1904003851022uNw-6+P11340018s=CQ6286108810(uJ4wjyymw2008010723_c%AdKa]g8032180@	"26,777,770"	1c9Yg	BB-73-5A-E7-B8
3623	1004007208806	388581	2861778	2008/03/11	"1,756.00"	Y5vV-Y[LQab(+-[V-IIf]NJi=Y7MtK37V_PnTIW(N[qi5iQRVNKP_KMJb+qjs{Su	64	38429	1004007208806Y5vV38858125-Y[LQab(+286177803-[V-I2008031160If]175642NJi=Y7MtK3	"15,466,631"	x027	D0-FA-2B-94
3624	2904001921920	94746	1521295	2007/12/13	"65,864.49"	yhW355@e%(W7pv@$MRL(H]_+juHweGFBWkcvdH}\G_=i+mXggg5PWgiSLkxhJEpU	64	10800	2904001921920yh9474638W152129529355@e%(W72007121301p6586464v	"35,666,862"	283kk	05-EE-AD-B2-F8
3625	7904008900676	707517	1521397	2007/09/17	"84,991.00"	r$H54yuNtWL]sj36rAyRk53cMUXhCRgk7KsD(jjHuV]VuwCQZrIPW)7{RnkE9K_y	64	89425	7904008900676r$H54yuNt70751717WL]sj36rAy152139742Rk53c2007091783MUX8499134hCRgk7	"16,005,250"	z3Y2	CF-6C-C3-99
3626	5004003952503	567787	1521452	2007/11/28	"73,491.00"	cEzCw5Iu_C-kUU-Xpa*2hzQhWNz#[ZbTi}q%Zsu%UnZ4\6hG%ZWAI6w[ah%pcs7b	64	84746	5004003952503cEzCw5Iu_56778712C-kUU152145251-Xpa*2hz2007112843QhWNz7349146#[ZbTi}	"13,547,899"	phbx	76-58-5B-93
3627	3904004223366	604314	1521514	2008/03/28	"18,675.90"	tgJJgU{M9{4PFjc@ysM]PLewZvnRg$Yk)w=thrtZydfXb9ZipuR]_tECM)i8RS)$	64	29360	3904004223366tgJ60431453JgU{M9{4PF152151414jc@y2008032801sM]PLew1867670Z	"26,735,094"	1b/7s	1A-4D-EB-59-E7
3628	7904009265162	645333	1521516	2008/11/18	"70,022.00"	7}=YHQ)$CcuiQy2@v6T=FG_e_BnbyIP3f[uZAbJ)QrApMdmibMx=Ck($6Z[@gE%q	64	48257	79040092651627}=YH64533322Q)$CcuiQy1521516092@v20081118116T=FG_7002212e_BnbyIP	"15,235,173"	w7Xb	F4-47-C0-C7
3629	3004004129358	19627	1521518	2007/11/10	"23,377.00"	#5vbaYtd9TVTN[=C%jSkYqpHeu8B7dwamGwHM#9{QZ+G_TP}Jw3Z8-ZSx+kf{Y$u	64	69777	3004004129358#5vbaYt1962704d9TVTN[=C%152151873jSkYqpHe2007111042u8B7dwam2337748GwHM#9{Q	"12,471,178"	lakA	47-A5-20-F3
3630	8004003449132	905330	1521754	2007/08/29	"25,350.00"	z_h]dWb-=ua3rcmMAX#YSsWD%8g+d{bVqnc}tI-+YpkG4fiZ+#zK3qRx@9v@R}Mc	64	60929	8004003449132z_h]dWb90533016-152175480=ua3rcmMAX2007082983#YS2535099sWD%8g+d{b	"27,289,510"	1e6Uc	5C-AA-3D-58-54
3631	5004002036839	711944	1522193	2008/05/21	"73,689.60"	wshC2Y}]gW(xY$kp%QfMjvaIgHABcJBd8sIEPS*EyFXXCt-i]GaPXGYL_rMcr8Xp	64	62285	5004002036839wshC2Y}71194436]gW152219334(xY2008052199$kp%QfMjv7369087aIgHAB	"16,781,687"	1015t	29-1E-26-62-8F
3632	7904005516571	724663	1522395	2007/11/26	"73,692.00"	*eMkF677VWM+]_DpN_CY@GQgQk#%CB6Yt)3wp**$3(fHwQBN@3@vp6dAA9iQFBd8	64	13847	7904005516571*e72466380MkF615223953577VWM+]_D2007112668pN_CY7369209@GQgQk#%	"17,848,304"	145Vm	30-0A-90-C0-CC
3633	1004003059988	453466	1523150	2007/04/06	"94,807.00"	[%f-#EGkR]d3rD@cUFjZ5i{rzZ4UU65k3W9uyjGhi8_XiAMhmmxdt_RtXhKIJJGR	64	65944	1004003059988[%f-#EG45346675kR]d3r152315078D@cUFjZ5i{2007040641rzZ4U9480760U65k3	"13,975,166"	rJv+	9C-30-4B-BE
3634	2904001237486	373191	1523884	2008/12/11	"45,483.00"	]T_LcIFX-qDqKL#)JQ=CN3SkJSjt9xHe(pga-m}Yj%mR%w#x39Mr@+nDvb%j%V{v	64	51777	2904001237486]T_LcI37319188FX152388494-qDqKL#)2008121195JQ=CN3Sk4548304JSjt9xHe	"16,871,548"	10N1y	F2-74-CF-A4-3D
3635	4004009663392	583838	1524032	2007/08/15	"80,656.00"	+8wY(tTIbZN))XwGiNMrq72L[@C[pb64r5(5(Q9B[2=\R)a)I#nJU+=u7-ScEXKC	64	47113	4004009663392+8wY(58383865tTIbZN))152403258Xw2007081598Gi8065603NMrq	"20,338,551"	1DbTt	44-07-1C-FB-06
3636	3004002760489	821760	3161752	2007/06/20	"18,594.00"	XZ*wjrmt8MIF@IdrKe[iyYn(=i\J\d)ntjkjc]X9rc46H+D*XM(jq+UJ3z%jEbQ*	64	54600	3004002760489XZ*wjr82176089mt8MI316175256F@IdrKe2007062061[1859480i	"30,282,571"	1pXDB	58-7D-00-20-98
3637	500400348333	328017	3161952	2007/09/25	"54,813.00"	KQg2SXA8]Uvtur-VhEw]n-(KVB-$D*R}c5IwSKmi4E\Y=GSJfV$$JWBpZX%dHZ5W	64	49617	500400348333KQg2S32801737XA8]Uvtur-316195279VhEw]n-2007092581(K5481381VB-$D*R}	"17,932,320"	14Q0W	67-3E-EA-74-81
3638	7004006358817	134083	3162282	2007/08/29	"68,206.49"	7C_u7C}kLRQJ98Q=J#PLCj57]RkVIiF%yJjG+hHXMRsK]diwC8]L[v(@cc9NuBj5	64	23314	70040063588177C_13408318u7C}316228249kLRQ2007082983J968206258Q=J#	"17,432,826"	12W3w	25-27-17-82-5B
3639	3004004920239	943886	3162919	2008/12/17	"10,442.00"	t@EvY[e#QwB+4h)RbjsEA{8vuUW{wen(ea3\=]CnYbGBIbY-n4q6]FSVThqDXBr#	64	66361	3004004920239t@EvY[e94388632#QwB+4h316291969)Rbj2008121740sEA{8vu1044277UW	"17,784,948"	13s1q	31-F6-5D-DE-DE
3640	3004007693620	776540	3166239	2008/03/10	"34,795.00"	[dI)FtFsEBnxp4fzxr2w+6Nt_nbmth$P-LW]vkY#$CXpG#j@FUdjqp6*Btb-KC@5	64	04698	3004007693620[77654080dI)Ft316623951FsEBnxp20080310004fzxr2w+6N3479586t_nbmth$P	"26,785,398"	1cBPs	D3-16-DF-11-FE
3641	1004007839203	862978	3166983	2008/08/07	"86,520.00"	x$Aph\X-d]v9gQFDtx$LMYGkB[[gb7E[5D3bawJ)Xz75t3=zC27BJ6P-(3F47jzf	64	23161	1004007839203x$A86297873ph\X316698376-d2008080760]v9gQFD8652066tx	"19,307,645"	19fnz	ED-BF-E6-88-99
3642	8004009300290	358900	3169312	2008/06/22	"40,554.60"	D{pE4KvVh=yZuhC(Kfwtw*i[}9sSiDVHb7Y}QKz@JWdU[)w8+tn9f@994QekWAk5	64	80676	8004009300290D{pE4KvVh35890032=316931260yZuhC(K2008062277fwtw*i[}40555359sSiDVH	"24,526,623"	1TZyV	E5-C3-04-71-00
3643	7904001967056	391816	3169682	2007/01/27	"79,749.00"	#c{J7qqP@x*PZ9CcQdV}hwTU4Bk_Wuziiw]txFN8)=p%ugk]gLC}yDN)keBcSY_h	64	78807	7904001967056#c{J7qqP39181666@x*PZ9CcQ316968263dV}hwTU4B2007012737k7974952_Wuziiw]	"28,170,095"	1hTTl	52-DB-28-BF-94
3644	3904007156537	788508	3170041	2007/01/21	"21,968.25"	p-Fd3#QAdU7N#b_iWku@CYLK}-v5@-FBG[Jy4n29kjCdgB+g%Dt]adIjx[g@udJt	64	12753	3904007156537p-78850865Fd3317004158#QAdU7N#2007012181b_iWku2196821@CYL	"18,348,382"	15/bU	2A-18-0E-B0-6F
3645	1904004432618	28793	3172854	2008/12/24	"7,359.00"	=9eV[kGLH=ibXFv2E{NIMR)*k87bm$Y=rvFTpR_$(Fx6NpQk(ZrNR{CXGj)fhnA-	64	91923	1904004432618=9eV[kGLH=2879324ib317285477XFv2E{NIMR2008122492)*k73595087bm	"18,368,930"	164cY	55-11-87-7D-1A
3646	300400271244	693172	3173768	2008/03/19	"24,698.00"	9AjprSpDSiKvPSL-83%BTHfifKx3JuYNaQcb7-m%Uqx}xp9h3TD6=zhnTRq[77Y=	64	88003	3004002712449AjprSpDS69317277iKvPSL-83317376835%2008031921B2469803THfi	"32,512,760"	1y1hu	D3-DB-B7-EC-D6
3647	2004006972956	105363	3180043	2007/06/16	"71,488.00"	r9z-(Rt\WX+Jf(CbjytzjK5\+UrR}ravZWWu[IET5gLIII)E[[btby[bbZHz@Dv)	64	11297	2004006972956r910536322z-318004314(Rt2007061647\WX+Jf(Cbj7148838ytzjK5\+	"22,204,570"	1Kj2Q	5C-41-1A-EC-69
3648	7904001705375	590527	3183741	2008/01/30	"35,416.00"	XUsX(sQ[+@fhr@xuwLK89n{M38{Dzhe{Na8rBqT@43m)n-tQIDKtENTYaminJ##9	64	55708	7904001705375XUsX(s59052777Q[+@fh318374196r@xuwLK8200801306493541620n{M38{Dzh	"25,555,315"	1XV5p	03-10-58-51-B0
3649	6004005443531	180475	3194594	2008/03/02	"70,785.00"	(*vd%N]+qJx5kcmDE}CYh3xd([[2q_zTZT[PaD}k=w6wR[cjD#%wkajttndnFtE8	64	39331	6004005443531(*vd18047558%N]+qJx5kc319459443mDE}2008030268CYh37078518xd	"19,207,892"	19HRK	AA-B0-F2-D9-D5
3650	5004006457286	351707	3198158	2007/02/04	"63,478.00"	x@sGE[]J8\w-wKRT6C@W{p(AsYUWz%aKi#5BpetrtYdK-e7IIk5LscrZX6m}-Ucr	64	56240	5004006457286x@sGE[35170780]J8\w-w319815814KRT20070204116C@W{6347878p	"23,352,555"	1P5Jh	A5-6E-A9-54-61
3651	6004001150466	117486	3201148	2008/07/16	"29,792.00"	B4ZT}b#VR\IpjeMxcJi9$dgXQ5hk7tFnG98Tgw3fUcXkzsZegMH8L#LZ6\$3E43f	64	52353	6004001150466B4ZT}b11748648#VR320114859\Ipj2008071623eMxcJi29792809$dg	"15,043,255"	vOgt	76-EE-A1-42
3652	1904005641078	672104	3202617	2008/01/04	"79,980.00"	qVm)svYIB#pC*j3L6r*sQkkfcZ{ZCD6BcV549LIZE$qH\*Xy${K@9W-C(gP=-cTm	64	66447	1904005641078qVm)svY67210451IB#pC*j3202617323L6r*2008010401sQkkf7998021cZ{ZCD6B	"13,831,070"	qmkU	16-19-80-11
3653	1004007483149	310588	3203171	2008/06/24	"73,932.25"	9(hp7[WFG\gr=%b([k#pCc]kYk%4b+Xebd*A]M+3yC{8%qM7))UZIqjfZergv=ts	64	09936	1004007483149931058838(hp7[WFG\g320317105r=%b([k#pC2008062436c]kY7393292k%4b+Xe	"26,708,555"	1bufB	FE-21-20-12-AA
